country_std,month_start,y,sample_weight,tariff_count_country_3m,tariff_count_country_6m,tariff_count_country_12m,months_since_last_tariff_country,authority_count_12m_IEEPA,authority_count_12m_Section_301,authority_count_12m_Section_232,trade_deficit,imports,exports,trade_deficit_3m_mean,trade_deficit_3m_change,gscpi,gscpi_3m_mean,unrate,month_of_year,months_since_start,manufacturing_strength,fx_to_usd,fx_to_usd_3m_mean,fx_to_usd_3m_std,GSCPI,unemployment_rate,unemployment_3m_mean,political_risk_score,tariff_event_count
SYRIA,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,0.5537799999999999,0.564892,0.011112,0.683844,,-0.18,-0.24,4.0,1,2,,,,,,,,,
SYRIA,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,0.8867330000000001,0.913074,0.026341,0.46596166666666666,-0.6536469999999998,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
SYRIA,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,0.707397,0.772034,0.064637,0.7159700000000001,0.750025,-0.18,-0.12,4.2,3,4,,,,,,,,,
SYRIA,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,-0.06644299999999992,0.752503,0.818946,0.509229,-0.6202229999999999,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
SYRIA,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,0.302176,0.340387,0.038211,0.3143766666666667,-0.5845570000000001,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
SYRIA,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,0.264904,0.736004,0.4711,0.166879,-0.4424930000000001,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
SYRIA,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,1.105713,1.319397,0.213684,0.5575976666666667,1.1721559999999998,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
SYRIA,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,-0.203291,0.572801,0.776092,0.38910866666666655,-0.505467,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
SYRIA,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,0.072607,0.273909,0.201302,0.3250096666666666,-0.19229699999999997,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
SYRIA,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,-0.12274099999999999,0.239931,0.362672,-0.08447500000000008,-1.228454,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
SYRIA,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,-1.145953,0.07242,1.218373,-0.3986956666666668,-0.942662,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
TAIWAN,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,5604.813887,9276.912651,3672.098764,5604.813887,,-0.28,-0.28,4.2,11,0,,,,,,,,,
TAIWAN,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,6484.228384,10089.875683,3605.647299,6044.5211355,,-0.26,-0.27,4.1,12,1,,,,,,,,,
TAIWAN,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,7703.249860999999,11069.846413,3366.596552,6597.4307106666665,,-0.18,-0.24,4.0,1,2,,,,,,,,,
TAIWAN,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,6895.429066999999,10588.126201,3692.697134,7027.635770666667,1290.6151799999989,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
TAIWAN,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,7759.8809630000005,12403.09199,4643.211027,7452.853296999999,1275.6525790000005,-0.18,-0.12,4.2,3,4,,,,,,,,,
TAIWAN,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,9579.613851,14613.447784,5033.833933,8078.307960333333,1876.3639900000007,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
TAIWAN,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,11657.712909000002,16386.489287,4728.776378,9665.735907666667,4762.283842000003,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
TAIWAN,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,12629.183619000001,16921.292655,4292.109036,11288.836793000002,4869.302656000001,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
TAIWAN,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,14569.301356,19505.753181,4936.451825,12952.065961333334,4989.687505,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
TAIWAN,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,13181.485004999999,17735.741905,4554.2569,13459.989993333334,1523.772095999997,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
TAIWAN,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,10478.076515,14991.279886,4513.203371,12742.954292,-2151.1071040000006,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
TAIWAN,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,17420.65214,22252.665135,4832.012995,13693.404553333334,2851.3507839999984,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
TAIWAN,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,14985.042840000002,20258.814536,5273.771696,14294.590498333333,1803.5578350000033,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
THAILAND,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,3752.454562,5200.81779,1448.363228,3752.454562,,-0.28,-0.28,4.2,11,0,,,,,,,,,
THAILAND,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,4134.585723,5666.045502,1531.459779,3943.5201425,,-0.26,-0.27,4.1,12,1,,,,,,,,,
THAILAND,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,3988.234894,5632.710962,1644.476068,3958.4250596666666,,-0.18,-0.24,4.0,1,2,,,,,,,,,
THAILAND,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,3062.360766,4794.075444,1731.714678,3728.393794333333,-690.0937960000001,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
THAILAND,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,5220.523636,7066.619319,1846.095683,4090.373098666667,1085.9379129999998,-0.18,-0.12,4.2,3,4,,,,,,,,,
THAILAND,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,5224.197734,6954.39177,1730.194036,4502.360712,1235.9628400000001,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
THAILAND,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,5226.5344780000005,6766.074075,1539.539597,5223.751949333334,2164.1737120000007,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
THAILAND,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,6197.361375,7606.0532,1408.691825,5549.364529000001,976.8377390000005,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
THAILAND,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,6681.715931000001,8113.254512,1431.538581,6035.203928,1457.5181970000003,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
THAILAND,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,6084.861863,7468.418476,1383.556613,6321.313056333333,858.3273849999996,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
THAILAND,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,6999.238499,8476.487034,1477.248535,6588.605431,801.8771239999996,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
THAILAND,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,7454.144807000001,9249.960379,1795.815572,6846.081723,772.428876,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
THAILAND,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,7459.089395999999,9046.241788,1587.152392,7304.157567333333,1374.2275329999993,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
TRINIDAD AND TOBAGO,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,-0.28,-0.28,4.2,11,0,,,,,,,,,
TRINIDAD AND TOBAGO,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,-0.26,-0.27,4.1,12,1,,,,,,,,,
TRINIDAD AND TOBAGO,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,-0.18,-0.24,4.0,1,2,,,,,,,,,
TRINIDAD AND TOBAGO,2025-02-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
TRINIDAD AND TOBAGO,2025-03-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,-0.18,-0.12,4.2,3,4,,,,,,,,,
TRINIDAD AND TOBAGO,2025-04-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
TRINIDAD AND TOBAGO,2025-05-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
TRINIDAD AND TOBAGO,2025-06-01,1,0.05,0,0,0,36.0,0,0,0,,,,,,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
TRINIDAD AND TOBAGO,2025-07-01,1,0.05,0,0,0,36.0,0,0,0,,,,,,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
TRINIDAD AND TOBAGO,2025-08-01,1,0.05,1,1,1,0.0,1,0,0,,,,,,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
TRINIDAD AND TOBAGO,2025-09-01,0,1.0,1,1,1,1.02,1,0,0,,,,,,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
TRINIDAD AND TOBAGO,2025-10-01,0,1.0,1,1,1,2.0,1,0,0,,,,,,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
TRINIDAD AND TOBAGO,2025-11-01,0,1.0,0,1,1,3.02,1,0,0,,,,,,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
TUNISIA,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,6.859391000000002,64.2583,57.398909,6.859391000000002,,-0.28,-0.28,4.2,11,0,,,,,,,,,
TUNISIA,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,21.085838999999993,79.055225,57.969386,13.972614999999998,,-0.26,-0.27,4.1,12,1,,,,,,,,,
TUNISIA,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,35.118793999999994,70.872412,35.753618,21.02134133333333,,-0.18,-0.24,4.0,1,2,,,,,,,,,
TUNISIA,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,66.997464,90.835596,23.838132,41.06736566666666,60.13807299999999,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
TUNISIA,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,43.275614000000004,87.551748,44.276134,48.463957333333326,22.18977500000001,-0.18,-0.12,4.2,3,4,,,,,,,,,
TUNISIA,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,17.77748000000001,103.785869,86.008389,42.683519333333344,-17.341313999999983,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
TUNISIA,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,31.00110800000001,79.617185,48.616077,30.68473400000001,-35.996355999999984,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
TUNISIA,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,80.468227,123.388623,42.920396,43.08227166666668,37.192612999999994,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
TUNISIA,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,38.250499,74.669084,36.418585,49.90661133333333,20.473018999999987,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
TUNISIA,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,23.495476000000004,71.520786,48.02531,47.404734,-7.505632000000006,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
TUNISIA,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,50.611745000000006,103.193734,52.581989,37.45257333333333,-29.856481999999993,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
TUNISIA,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,-41.956636,56.539728,98.496364,10.716861666666672,-80.207135,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
TUNISIA,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,16.710342000000004,56.719844,40.009502,8.455150333333336,-6.785133999999999,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
TURKIYE,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,-0.28,-0.28,4.2,11,0,,,,,,,,,
TURKIYE,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,-0.26,-0.27,4.1,12,1,,,,,,,,,
TURKIYE,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,-0.18,-0.24,4.0,1,2,,,,,,,,,
TURKIYE,2025-02-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
TURKIYE,2025-03-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,-0.18,-0.12,4.2,3,4,,,,,,,,,
TURKIYE,2025-04-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
TURKIYE,2025-05-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
TURKIYE,2025-06-01,1,0.05,0,0,0,36.0,0,0,0,,,,,,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
TURKIYE,2025-07-01,1,0.05,0,0,0,36.0,0,0,0,,,,,,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
TURKIYE,2025-08-01,1,0.05,1,1,1,0.0,1,0,0,,,,,,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
TURKIYE,2025-09-01,0,1.0,1,1,1,1.02,1,0,0,,,,,,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
TURKIYE,2025-10-01,0,1.0,1,1,1,2.0,1,0,0,,,,,,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
TURKIYE,2025-11-01,0,1.0,0,1,1,3.02,1,0,0,,,,,,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
UGANDA,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,3.9018120000000014,15.154723,11.252911,3.9018120000000014,,-0.28,-0.28,4.2,11,0,,,,,,,,,
UGANDA,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,-2.950311000000001,7.606456,10.556767,0.4757505000000002,,-0.26,-0.27,4.1,12,1,,,,,,,,,
UGANDA,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,2.4676849999999995,8.086872,5.619187,1.1397286666666666,,-0.18,-0.24,4.0,1,2,,,,,,,,,
UGANDA,2025-02-01,0,1.0,0,0,0,36.0,0,0,0,4.68548,11.364473,6.678993,1.4009513333333328,0.7836679999999987,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
UGANDA,2025-03-01,0,1.0,0,0,0,36.0,0,0,0,-0.3822379999999992,11.901215,12.283453,2.256975666666667,2.568073000000002,-0.18,-0.12,4.2,3,4,,,,,,,,,
UGANDA,2025-04-01,0,1.0,0,0,0,36.0,0,0,0,0.8241459999999989,23.947415,23.123269,1.7091293333333333,-1.6435390000000005,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
UGANDA,2025-05-01,0,1.0,0,0,0,36.0,0,0,0,9.490264000000002,17.49855,8.008286,3.3107240000000004,4.8047840000000015,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
UGANDA,2025-06-01,1,0.05,0,0,0,36.0,0,0,0,15.075534,22.264028,7.188494,8.463314666666667,15.457771999999999,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
UGANDA,2025-07-01,1,0.05,0,0,0,36.0,0,0,0,18.388540000000003,27.609235,9.220695,14.31811266666667,17.564394000000004,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
UGANDA,2025-08-01,1,0.05,1,1,1,0.0,1,0,0,1.8500519999999998,14.178873,12.328821,11.771375333333333,-7.640212000000002,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
UGANDA,2025-09-01,0,1.0,1,1,1,1.02,1,0,0,2.1958090000000006,14.365468,12.169659,7.478133666666667,-12.879724999999999,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
UGANDA,2025-10-01,0,1.0,1,1,1,2.0,1,0,0,10.572681,16.69503,6.122349,4.8728473333333335,-7.815859000000003,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
UGANDA,2025-11-01,0,1.0,0,1,1,3.02,1,0,0,10.050497,16.115668,6.065171,7.606329,8.200445,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
UK,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,-349.65474600000016,6039.106409,6388.761155,-349.65474600000016,,-0.28,-0.28,4.2,11,0,,,,,,,,,
UK,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,-1531.7017770000002,5923.648313,7455.35009,-940.6782615000002,,-0.26,-0.27,4.1,12,1,,,,,,,,,
UK,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,-1.7380519999996977,6044.65285,6046.390902,-627.6981916666667,,-0.18,-0.24,4.0,1,2,,,,,,,,,
UK,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,-3425.1481949999998,5489.178559,8914.326754,-1652.8626746666666,-3075.4934489999996,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
UK,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,-1688.7213980000006,7039.225673,8727.947071,-1705.2025483333334,-157.01962100000037,-0.18,-0.12,4.2,3,4,,,,,,,,,
UK,2025-04-01,1,1.0,0,0,0,36.0,0,0,0,-4368.408275000001,4875.463638,9243.871913,-3160.7592893333335,-4366.670223000001,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
UK,2025-05-01,1,1.0,1,1,1,0.95,1,0,0,-3300.1289530000004,4779.266178,8079.395131,-3119.0862086666675,125.0192419999994,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
UK,2025-06-01,1,1.0,1,1,1,1.97,1,0,0,-2201.0315899999996,5209.628671,7410.660261,-3289.8562726666664,-512.310191999999,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
UK,2025-07-01,0,1.0,2,2,2,0.49,1,0,1,-1063.8037459999996,5585.882467,6649.686213,-2188.3214296666665,3304.604529000001,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
UK,2025-08-01,0,1.0,1,2,2,1.51,1,0,1,-789.3341679999994,5201.74196,5991.076128,-1351.3898346666663,2510.794785000001,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
UK,2025-09-01,0,1.0,1,2,2,2.53,1,0,1,-1285.7985420000005,5116.029081,6401.827623,-1046.3121519999997,915.2330479999991,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
UK,2025-10-01,0,1.0,0,2,2,3.52,1,0,1,-6669.343440000001,5030.358618,11699.702058,-2914.8253833333333,-5605.539694000001,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
UK,2025-11-01,0,1.0,0,1,2,4.53,1,0,1,-4059.9077000000007,4830.138644,8890.046344,-4005.016560666667,-3270.5735320000013,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
VANUATU,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,1.6702799999999998,2.280953,0.610673,1.6702799999999998,,-0.28,-0.28,4.2,11,0,,,,,,,,,
VANUATU,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,2.621991,3.217075,0.595084,2.1461354999999998,,-0.26,-0.27,4.1,12,1,,,,,,,,,
VANUATU,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,0.711641,1.95245,1.240809,1.6679706666666665,,-0.18,-0.24,4.0,1,2,,,,,,,,,
VANUATU,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,1.6808509999999999,1.919244,0.238393,1.6714943333333334,0.010571000000000108,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
VANUATU,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,-0.9261489999999999,0.336273,1.262422,0.48878100000000013,-3.54814,-0.18,-0.12,4.2,3,4,,,,,,,,,
VANUATU,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,-0.04403099999999993,0.766955,0.810986,0.2368903333333335,-0.7556719999999999,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
VANUATU,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,1.0620509999999999,1.494074,0.432023,0.030623666666666827,-0.6188,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
VANUATU,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,0.44586100000000006,1.804796,1.358935,0.4879603333333335,1.37201,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
VANUATU,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,-26.162769,0.871989,27.034758,-8.218285666666667,-26.118738,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
VANUATU,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,0.0008659999999999779,0.30177,0.300904,-8.572014000000001,-1.0611849999999998,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
VANUATU,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,1.641744,2.428553,0.786809,-8.173386333333333,1.195883,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
VANUATU,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,1.795879,1.980799,0.18492,1.146163,27.958648,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
VANUATU,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,1.410414,1.641548,0.231134,1.6160123333333336,1.409548,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
VENEZUELA,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,61.46959399999997,468.069932,406.600338,61.46959399999997,,-0.28,-0.28,4.2,11,0,,,,,,,,,
VENEZUELA,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,217.16069699999997,618.750968,401.590271,139.31514549999997,,-0.26,-0.27,4.1,12,1,,,,,,,,,
VENEZUELA,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,257.85258200000004,632.060776,374.208194,178.82762433333332,,-0.18,-0.24,4.0,1,2,,,,,,,,,
VENEZUELA,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,36.932826000000034,466.158606,429.22578,170.64870166666668,-24.536767999999938,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
VENEZUELA,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,273.158074,526.876535,253.718461,189.31449400000005,55.99737700000003,-0.18,-0.12,4.2,3,4,,,,,,,,,
VENEZUELA,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,32.106652999999994,393.136954,361.030301,114.06585100000001,-225.74592900000005,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
VENEZUELA,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,-65.079273,298.881904,363.961177,80.061818,-102.01209900000003,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
VENEZUELA,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,78.500969,221.777874,143.276905,15.176116333333331,-194.657105,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
VENEZUELA,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,-137.669203,29.990051,167.659254,-41.41583566666667,-169.775856,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
VENEZUELA,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,-125.97332699999998,90.256414,216.229741,-61.713853666666665,-60.89405399999998,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
VENEZUELA,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,-3.200503999999995,151.775455,154.975959,-88.947678,-81.701473,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
VENEZUELA,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,123.77066299999998,287.907019,164.136356,-1.801055999999998,261.439866,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
VENEZUELA,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,122.986166,300.667193,177.681027,81.18544166666666,248.95949299999998,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
VIETNAM,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,10894.793679999999,12119.227223,1224.433543,10894.793679999999,,-0.28,-0.28,4.2,11,0,,,,,,,,,
VIETNAM,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,10383.275061,11753.711838,1370.436777,10639.0343705,,-0.26,-0.27,4.1,12,1,,,,,,,,,
VIETNAM,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,12040.778640999999,12987.115069,946.336428,11106.282460666667,,-0.18,-0.24,4.0,1,2,,,,,,,,,
VIETNAM,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,10908.339635999999,11919.306528,1010.966892,11110.797779333332,13.545955999999933,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
VIETNAM,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,13547.325202,14774.71843,1227.393228,12165.481159666664,3164.0501409999997,-0.18,-0.12,4.2,3,4,,,,,,,,,
VIETNAM,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,13579.811377,14849.592761,1269.781384,12678.492071666667,1539.032736000001,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
VIETNAM,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,14727.533529,15991.388747,1263.855218,13951.556702666667,3819.1938930000015,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
VIETNAM,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,16517.848067,17715.153828,1197.305761,14941.730990999999,2970.522864999999,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
VIETNAM,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,16636.034907999998,17985.402721,1349.367813,15960.472167999998,3056.223530999998,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
VIETNAM,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,15038.330232,16450.907627,1412.577395,16064.071068999998,310.796703,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
VIETNAM,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,16512.274295000003,17642.058744,1129.784449,16062.213145000002,-5.573771999996097,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
VIETNAM,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,16254.417771,17802.274813,1547.857042,15935.007432666667,-381.61713699999746,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
VIETNAM,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,15476.331584999998,17186.677889,1710.346304,16081.007883666667,438.00135299999783,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
ZAMBIA,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,-4.8830100000000005,10.730205,15.613215,-4.8830100000000005,,-0.28,-0.28,4.2,11,0,,,,,,,,,
ZAMBIA,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,-2.8522100000000004,5.66299,8.5152,-3.8676100000000004,,-0.26,-0.27,4.1,12,1,,,,,,,,,
ZAMBIA,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,18.400118,30.731793,12.331675,3.554965999999999,,-0.18,-0.24,4.0,1,2,,,,,,,,,
ZAMBIA,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,-1.9210410000000002,1.816334,3.737375,4.542288999999999,2.9619690000000003,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
ZAMBIA,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,27.754638999999997,36.240933,8.486294,14.744571999999998,30.606848999999997,-0.18,-0.12,4.2,3,4,,,,,,,,,
